videoId,text,likeCount,published,text_raw,text_clean,is_question,question_category,question_confidence,llm_error,classification_source,result_origin
xLPWWv_-gwI,헤도로 독만 잘 씹으면 바로 깨지네요 굿굿,0,2026-07-27 09:15:03+00:00,헤도로 독만 잘 씹으면 바로 깨지네요 굿굿,헤도로 독만 잘 씹으면 바로 깨지네요 굿굿,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,이게 이런 게임이었어..?,0,2026-07-27 09:14:11+00:00,이게 이런 게임이었어..?,이게 이런 게임이었어 ?,True,기타,0.9,,gemini,legacy_checkpoint
xLPWWv_-gwI,이미 2-10 깨고 3챕터 하고있으면서 맑음이라 보는 사람이면 개추 ㅋㅋ,1,2026-07-27 09:12:26+00:00,이미 2-10 깨고 3챕터 하고있으면서 맑음이라 보는 사람이면 개추 ㅋㅋ,이미 2 10 깨고 3챕터 하고있으면서 맑음이라 보는 사람이면 개추 ㅋㅋ,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,2-10 영상 감사합니다 바로 깻네요~,0,2026-07-27 09:10:02+00:00,2-10 영상 감사합니다 바로 깻네요~,2 10 영상 감사합니다 바로 깻네요,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,어떻게든 법사 빨리 열려고 2-6에서 궁수 폭시 스위칭하고 전사 아이언 바디 스위칭하면서 아득바득 깼는데ㅋㅋㅋ,0,2026-07-27 09:06:57+00:00,어떻게든 법사 빨리 열려고 2-6에서 궁수 폭시 스위칭하고 전사 아이언 바디 스위칭하면서 아득바득 깼는데ㅋㅋㅋ,어떻게든 법사 빨리 열려고 2 6에서 궁수 폭시 스위칭하고 전사 아이언 바디 스위칭하면서 아득바득 깼는데ㅋㅋ,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,"약간 데미지 뜨는거 보는 재미도 있고, 무슨 태그 플레이마냥 전사죽고 궁수죽고 실패직전에 살아나는거 도파민도 재밌고 ㅋㅋㅋㅋㅋ 왜 방치형 게임 하는지 알거같음.. 생각보다 보는 맛이 있었음..",3,2026-07-27 09:03:50+00:00,"약간 데미지 뜨는거 보는 재미도 있고, 무슨 태그 플레이마냥 전사죽고 궁수죽고 실패직전에 살아나는거 도파민도 재밌고 ㅋㅋㅋㅋㅋ 왜 방치형 게임 하는지 알거같음.. 생각보다 보는 맛이 있었음..",약간 데미지 뜨는거 보는 재미도 있고 무슨 태그 플레이마냥 전사죽고 궁수죽고 실패직전에 살아나는거 도파민도 재밌고 ㅋㅋ 왜 방치형 게임 하는지 알거같음 생각보다 보는 맛이 있었음,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,사람들이 너무 열심히 해서 덩달아 나도 열심히 하게 되는 갓겜...,2,2026-07-27 09:02:03+00:00,사람들이 너무 열심히 해서 덩달아 나도 열심히 하게 되는 갓겜...,사람들이 너무 열심히 해서 덩달아 나도 열심히 하게 되는 갓겜,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,굳이 ㅇㅈㄹ하면서 이벤해야되냐 걍 천천히 할란다,1,2026-07-27 08:58:19+00:00,굳이 ㅇㅈㄹ하면서 이벤해야되냐 걍 천천히 할란다,굳이 ㅇㅈㄹ하면서 이벤해야되냐 걍 천천히 할란다,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,아침에 3-1 깨고 방치하는데 5티 은근 드랍 잘되서 개꿀잼,0,2026-07-27 08:57:42+00:00,아침에 3-1 깨고 방치하는데 5티 은근 드랍 잘되서 개꿀잼,아침에 3 1 깨고 방치하는데 5티 은근 드랍 잘되서 개꿀잼,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,ㄹㅇ 스팩타클때보다 58000배는 재밌음,1,2026-07-27 08:53:05+00:00,ㄹㅇ 스팩타클때보다 58000배는 재밌음,ㄹㅇ 스팩타클때보다 5800배는 재밌음,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,이렇게까지 해야돼? 어?,0,2026-07-27 08:52:10+00:00,이렇게까지 해야돼? 어?,이렇게까지 해야돼? 어?,False,해당없음,0.9,,gemini,legacy_checkpoint
xLPWWv_-gwI,1-7 1분30초 방치 장비 합성만 하면 한달뒤에 마스터 가능?,0,2026-07-27 08:43:18+00:00,1-7 1분30초 방치 장비 합성만 하면 한달뒤에 마스터 가능?,1 7 1분30초 방치 장비 합성만 하면 한달뒤에 마스터 가능?,True,육성_레벨링,0.95,,gemini,legacy_checkpoint
xLPWWv_-gwI,31 32렙되니까 오히려 2-10 독이 너무빨리나와서 안깨지는데요...,0,2026-07-27 08:41:46+00:00,31 32렙되니까 오히려 2-10 독이 너무빨리나와서 안깨지는데요...,31 32렙되니까 오히려 2 10 독이 너무빨리나와서 안깨지는데요,True,시스템,0.95,,gemini,legacy_checkpoint
xLPWWv_-gwI,"방치하라고 만들었는데 최적의 효율을 찾아서 방치가 안되게끔 하는 단합력, 어찌보면 도른자들 같고 다른 한편으로는 대단하다라고 생각도 들음",2,2026-07-27 08:41:02+00:00,"방치하라고 만들었는데 최적의 효율을 찾아서 방치가 안되게끔 하는 단합력, 어찌보면 도른자들 같고 다른 한편으로는 대단하다라고 생각도 들음",방치하라고 만들었는데 최적의 효율을 찾아서 방치가 안되게끔 하는 단합력 어찌보면 도른자들 같고 다른 한편으로는 대단하다라고 생각도 들음,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,울티마온라인재밌으면 개추 ㅋㅋ,1,2026-07-27 08:39:56+00:00,울티마온라인재밌으면 개추 ㅋㅋ,울티마온라인재밌으면 개추 ㅋㅋ,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,방치형이라며 방치형이라며,0,2026-07-27 08:39:50+00:00,방치형이라며 방치형이라며,방치형이라며 방치형이라며,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,"와 개하기싫네
그냥 렙빨로 2-10은 안밀리려나",0,2026-07-27 08:38:44+00:00,"와 개하기싫네
그냥 렙빨로 2-10은 안밀리려나",와 개하기싫네 그냥 렙빨로 2 10은 안밀리려나,True,보스,0.8,,gemini,legacy_checkpoint
xLPWWv_-gwI,ㅁㅊ놈들아 ㅋㅋㅋㅋㅋㅋ최소컷깍으로고만든컨텐츠가아니란말이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,2026-07-27 08:37:11+00:00,ㅁㅊ놈들아 ㅋㅋㅋㅋㅋㅋ최소컷깍으로고만든컨텐츠가아니란말이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅁㅊ놈들아 ㅋㅋ최소컷깍으로고만든컨텐츠가아니란말이다 ㅋㅋ,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,한국인들이 대단한게 방치형 미니게임을 만들었는데 그걸 여러가지 조합을 짜가며 던전을 깨고 선발대로 가며 최소컷을 해버림 그냥 게임에 진심인 나라 1등,3,2026-07-27 08:36:26+00:00,한국인들이 대단한게 방치형 미니게임을 만들었는데 그걸 여러가지 조합을 짜가며 던전을 깨고 선발대로 가며 최소컷을 해버림 그냥 게임에 진심인 나라 1등,한국인들이 대단한게 방치형 미니게임을 만들었는데 그걸 여러가지 조합을 짜가며 던전을 깨고 선발대로 가며 최소컷을 해버림 그냥 게임에 진심인 나라 1등,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,3-4 클리어후 귀찮아서 3-1 자동 주차중인데 5단계 2개 먹었네요. 전 레벨보단 템드랍으로 가고있습니다,0,2026-07-27 08:36:20+00:00,3-4 클리어후 귀찮아서 3-1 자동 주차중인데 5단계 2개 먹었네요. 전 레벨보단 템드랍으로 가고있습니다,3 4 클리어후 귀찮아서 3 1 자동 주차중인데 5단계 2개 먹었네요 전 레벨보단 템드랍으로 가고있습니다,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,"어이 주인장,
3-6 공략이나 올려달라구",0,2026-07-27 08:32:03+00:00,"어이 주인장,
3-6 공략이나 올려달라구",어이 주인장 3 6 공략이나 올려달라구,True,보스,0.95,,gemini,legacy_checkpoint
xLPWWv_-gwI,레벨 비슷해서 2-10 도전해봤는데 5트 해서 깼어요 굿,0,2026-07-27 08:28:28+00:00,레벨 비슷해서 2-10 도전해봤는데 5트 해서 깼어요 굿,레벨 비슷해서 2 10 도전해봤는데 5트 해서 깼어요 굿,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,힐스왑은 굳이 할 필요 없음. 스킬 바꾸는 시간 2초가 그냥 기다리는 시간보다 긺; 제대로 연구하고 만드셈,1,2026-07-27 08:25:53+00:00,힐스왑은 굳이 할 필요 없음. 스킬 바꾸는 시간 2초가 그냥 기다리는 시간보다 긺; 제대로 연구하고 만드셈,힐스왑은 굳이 할 필요 없음 스킬 바꾸는 시간 2초가 그냥 기다리는 시간보다 긺 제대로 연구하고 만드셈,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,이미 3지역 들어가서 그냥 남들 어떻게 하나 구경하러온 메붕이면 개추ㅋㅋ,1,2026-07-27 08:21:05+00:00,이미 3지역 들어가서 그냥 남들 어떻게 하나 구경하러온 메붕이면 개추ㅋㅋ,이미 3지역 들어가서 그냥 남들 어떻게 하나 구경하러온 메붕이면 개추ㅋㅋ,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,난 진짜 이것마저 최소컷 하려는 사람들이 정말 무섭다....,2,2026-07-27 08:21:03+00:00,난 진짜 이것마저 최소컷 하려는 사람들이 정말 무섭다....,난 진짜 이것마저 최소컷 하려는 사람들이 정말 무섭다,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,방치형이라면서 본메보다 더 빡겜하는게 방치인가 창섭이형!!,2,2026-07-27 08:17:31+00:00,방치형이라면서 본메보다 더 빡겜하는게 방치인가 창섭이형!!,방치형이라면서 본메보다 더 빡겜하는게 방치인가 창섭이형,False,해당없음,0.9,,gemini,legacy_checkpoint
xLPWWv_-gwI,"2-10 야무지게 깼다
30 30 20 이여서 영상과 힐 쓰는 타이밍이 조금은 달라서 당황했지만 꿀팁 감사여",0,2026-07-27 08:17:11+00:00,"2-10 야무지게 깼다
30 30 20 이여서 영상과 힐 쓰는 타이밍이 조금은 달라서 당황했지만 꿀팁 감사여",2 10 야무지게 깼다 30 30 20 이여서 영상과 힐 쓰는 타이밍이 조금은 달라서 당황했지만 꿀팁 감사여,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,"이제 메이플은 울티마 스쿼드 접속기가 되어버렸...
재획도 안하고 이것만 보게 됨 ㅋㅋㅋㅋ",3,2026-07-27 08:15:24+00:00,"이제 메이플은 울티마 스쿼드 접속기가 되어버렸...
재획도 안하고 이것만 보게 됨 ㅋㅋㅋㅋ",이제 메이플은 울티마 스쿼드 접속기가 되어버렸 재획도 안하고 이것만 보게 됨 ㅋㅋ,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,5판 실패하고 짜증나-서 안할까 하다가 6번째 깼네요 ㅋㅋㅋㅋ 이런 보스도 귀찮아서 잘 안 깎는데 딜찎누 아니면  안잡고   방치형을 깍고있네요 ㅋㅋㅋㅋㅋ,0,2026-07-27 08:14:38+00:00,5판 실패하고 짜증나-서 안할까 하다가 6번째 깼네요 ㅋㅋㅋㅋ 이런 보스도 귀찮아서 잘 안 깎는데 딜찎누 아니면  안잡고   방치형을 깍고있네요 ㅋㅋㅋㅋㅋ,5판 실패하고 짜증나 서 안할까 하다가 6번째 깼네요 ㅋㅋ 이런 보스도 귀찮아서 잘 안 깎는데 딜찎누 아니면 안잡고 방치형을 깍고있네요 ㅋㅋ,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,미친사람들같아,2,2026-07-27 08:09:40+00:00,미친사람들같아,미친사람들같아,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,모동숲도 경제개발 5개년 급으로 해재끼는게 한국인인데 이런거 쯤이야......,0,2026-07-27 08:08:27+00:00,모동숲도 경제개발 5개년 급으로 해재끼는게 한국인인데 이런거 쯤이야......,모동숲도 경제개발 5개년 급으로 해재끼는게 한국인인데 이런거 쯤이야,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,샤갈 방치라면서 뭐 이벤트 끝나기 일주일전까지 템 파밍 합성하다 깨라는거야 뭐야 ㅋㅌㅋㅋㅋㅋㅋㅋㅋ,1,2026-07-27 08:07:06+00:00,샤갈 방치라면서 뭐 이벤트 끝나기 일주일전까지 템 파밍 합성하다 깨라는거야 뭐야 ㅋㅌㅋㅋㅋㅋㅋㅋㅋ,샤갈 방치라면서 뭐 이벤트 끝나기 일주일전까지 템 파밍 합성하다 깨라는거야 뭐야 ㅋㅌㅋㅋ,True,이벤트,0.8,,gemini,legacy_checkpoint
xLPWWv_-gwI,공두줄vs공퍼한줄 뭐가더 좋나요?,0,2026-07-27 08:04:42+00:00,공두줄vs공퍼한줄 뭐가더 좋나요?,공두줄vs공퍼한줄 뭐가더 좋나요?,True,장비_아이템,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,"아니 이거 방치겜 아닌가..? 왤케 어렵냐 ㅋㅋㅋㅋㅋㅋㅋ 
글고 맑음찌 이겜 재밌나봐 ㅋㅋㅋㅋ 개인플레이 애정해서 올려둔거봐 ㅋㅋㅋㅋㅋㅋㅋㅋ 귀엽다",3,2026-07-27 08:03:55+00:00,"아니 이거 방치겜 아닌가..? 왤케 어렵냐 ㅋㅋㅋㅋㅋㅋㅋ 
글고 맑음찌 이겜 재밌나봐 ㅋㅋㅋㅋ 개인플레이 애정해서 올려둔거봐 ㅋㅋㅋㅋㅋㅋㅋㅋ 귀엽다",아니 이거 방치겜 아닌가 ? 왤케 어렵냐 ㅋㅋ 글고 맑음찌 이겜 재밌나봐 ㅋㅋ 개인플레이 애정해서 올려둔거봐 ㅋㅋ 귀엽다,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,"ㅆㅂ 2-10 한틱 차이로 겨우 깸. 전사 부활 겁나 남았는데 
궁수 캐리 오졌다",2,2026-07-27 08:03:35+00:00,"ㅆㅂ 2-10 한틱 차이로 겨우 깸. 전사 부활 겁나 남았는데 
궁수 캐리 오졌다",ㅆㅂ 2 10 한틱 차이로 겨우 깸 전사 부활 겁나 남았는데 궁수 캐리 오졌다,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,나는 하루 늦게 시작했는데 이렇게 많이 차이나나,1,2026-07-27 08:00:25+00:00,나는 하루 늦게 시작했는데 이렇게 많이 차이나나,나는 하루 늦게 시작했는데 이렇게 많이 차이나나,False,해당없음,0.95,,gemini,legacy_checkpoint
xLPWWv_-gwI,나만 이러던게 아니었구나 ㅋㅋㅋㅋㅋ 권장레벨 무시하고 어떻게든 틈 비집고 최소컷 깎고있었는데 비슷비슷하네 ㅋㅋㅋㅋㅋㅋ,2,2026-07-27 07:59:33+00:00,나만 이러던게 아니었구나 ㅋㅋㅋㅋㅋ 권장레벨 무시하고 어떻게든 틈 비집고 최소컷 깎고있었는데 비슷비슷하네 ㅋㅋㅋㅋㅋㅋ,나만 이러던게 아니었구나 ㅋㅋ 권장레벨 무시하고 어떻게든 틈 비집고 최소컷 깎고있었는데 비슷비슷하네 ㅋㅋ,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,방치할꺼야..방치하게 해줘!! 솔야누스 시간 다되서 사라지는데도 이거누르고있는 내가싫다 ㅠㅠ,3,2026-07-27 07:58:20+00:00,방치할꺼야..방치하게 해줘!! 솔야누스 시간 다되서 사라지는데도 이거누르고있는 내가싫다 ㅠㅠ,방치할꺼야 방치하게 해줘 솔야누스 시간 다되서 사라지는데도 이거누르고있는 내가싫다 ㅠㅠ,False,해당없음,1.0,,gemini,legacy_checkpoint
1-bqJRQ3XTs,"님들 레테 키보드 매클 이나 마우스 매클 있으면    여전히 임펠 자동됌 저는 8초마다 공속벞 리필 
매클 설정해서 8초마다 임펠 나가서 총 5분 넘긴거 같응",0,2026-07-27 07:56:45+00:00,"님들 레테 키보드 매클 이나 마우스 매클 있으면    여전히 임펠 자동됌 저는 8초마다 공속벞 리필 
매클 설정해서 8초마다 임펠 나가서 총 5분 넘긴거 같응",님들 레테 키보드 매클 이나 마우스 매클 있으면 여전히 임펠 자동됌 저는 8초마다 공속벞 리필 매클 설정해서 8초마다 임펠 나가서 총 5분 넘긴거 같응,False,해당없음,0.95,,gemini,legacy_checkpoint
xLPWWv_-gwI,"전사 32 궁수 31 법사 22 에 2-10 그냥 깻습니다 ㅠㅠ
공략법을 알고 햇으면 더빨리 깻을려나 싶네요 ㅠㅠ",0,2026-07-27 07:54:50+00:00,"전사 32 궁수 31 법사 22 에 2-10 그냥 깻습니다 ㅠㅠ
공략법을 알고 햇으면 더빨리 깻을려나 싶네요 ㅠㅠ",전사 32 궁수 31 법사 22 에 2 10 그냥 깻습니다 ㅠㅠ 공략법을 알고 햇으면 더빨리 깻을려나 싶네요 ㅠㅠ,False,해당없음,1.0,,gemini,legacy_checkpoint
1-bqJRQ3XTs,님들 키보드나 마우스 매크로 있으면 5분이상 자동 됩니다,0,2026-07-27 07:54:33+00:00,님들 키보드나 마우스 매크로 있으면 5분이상 자동 됩니다,님들 키보드나 마우스 매크로 있으면 5분이상 자동 됩니다,False,해당없음,0.9,,gemini,legacy_checkpoint
xLPWWv_-gwI,방치형 이라매!!!!!!!!!!!!!!!,1,2026-07-27 07:52:49+00:00,방치형 이라매!!!!!!!!!!!!!!!,방치형 이라매,True,기타,0.8,,gemini,legacy_checkpoint
xLPWWv_-gwI,방치라며 왜 이러는건데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,2026-07-27 07:51:02+00:00,방치라며 왜 이러는건데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,방치라며 왜 이러는건데 ㅋㅋ,True,시스템,0.8,,gemini,legacy_checkpoint
1-bqJRQ3XTs,근데 딴겜도 그래 꿀빠는건 바로 막고 ㅈ같은건 오래방치 하는건,0,2026-07-27 07:49:29+00:00,근데 딴겜도 그래 꿀빠는건 바로 막고 ㅈ같은건 오래방치 하는건,근데 딴겜도 그래 꿀빠는건 바로 막고 ㅈ같은건 오래방치 하는건,False,해당없음,0.95,,gemini,legacy_checkpoint
xLPWWv_-gwI,1-10 못깨는데 어떻게 깨야되요?,0,2026-07-27 07:39:39+00:00,1-10 못깨는데 어떻게 깨야되요?,1 10 못깨는데 어떻게 깨야되요?,True,보스,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,방치겜을 왜이렇게 까지 하시는거죠?,1,2026-07-27 07:38:14+00:00,방치겜을 왜이렇게 까지 하시는거죠?,방치겜을 왜이렇게 까지 하시는거죠?,True,기타,0.9,,gemini,legacy_checkpoint
xLPWWv_-gwI,저도  5단계 신발 만들었음 ㅋㅋ,0,2026-07-27 07:36:04+00:00,저도  5단계 신발 만들었음 ㅋㅋ,저도 5단계 신발 만들었음 ㅋㅋ,False,해당없음,1.0,,gemini,legacy_checkpoint
xLPWWv_-gwI,흠 보스전 좀 귀찮네? 그냥 냅두면 깨질 때까지 방치해야지 ㅋㅋ,0,2026-07-27 07:35:52+00:00,흠 보스전 좀 귀찮네? 그냥 냅두면 깨질 때까지 방치해야지 ㅋㅋ,흠 보스전 좀 귀찮네? 그냥 냅두면 깨질 때까지 방치해야지 ㅋㅋ,False,해당없음,1.0,,gemini,legacy_checkpoint
