category,title,created_at,views,likes,content,comment_count,title_clean,content_clean,analysis_text,has_question_signal,is_question,tokens,is_new_returning
아이템,메린이 해방무기 질문,2026-08-13,330,0,7월달에 늦게 챌섭합류해서 패스류는 다샀는데 대적자코인 어디에 써야할까요?,2,메린이 해방무기 질문,7월달에 늦게 챌섭합류해서 패스류는 다샀는데 대적자코인 어디에 써야할까요?,메린이 해방무기 질문 7월달에 늦게 챌섭합류해서 패스류는 다샀는데 대적자코인 어디에 써야할까요?,True,True,"['메린', '해방', '무기', '챌섭', '합류', '패스', '대적', '코인']",True
아이템,이게 주흔15퍼작보다 좋은건가요?,2026-08-13,1034,0,이거 주흔15퍼작을 새로 해야될까요?? 아니면 그대로 쓰는게 나을까요??,5,이게 주흔15퍼작보다 좋은건가요?,이거 주흔15퍼작을 새로 해야될까요?? 아니면 그대로 쓰는게 나을까요??,이게 주흔15퍼작보다 좋은건가요? 이거 주흔15퍼작을 새로 해야될까요?? 아니면 그대로 쓰는게 나을까요??,True,True,"['주흔', '퍼작']",False
아이템,에테모자 에디에픽->레전 기대값 얼마인지 아시는분??,2026-08-13,583,0,에디에픽->레전 띄우고 쿨감1줄 띄우려고 하는데 기대값이  얼마나 되나요??? 귀찮으시면 사이트라도 알려주세요 아무리 찾아도 모르겠어요 ㅜㅜ,4,에테모자 에디에픽->레전 기대값 얼마인지 아시는분??,에디에픽->레전 띄우고 쿨감1줄 띄우려고 하는데 기대값이 얼마나 되나요?? 귀찮으시면 사이트라도 알려주세요 아무리 찾아도 모르겠어요 ㅜㅜ,에테모자 에디에픽->레전 기대값 얼마인지 아시는분?? 에디에픽->레전 띄우고 쿨감1줄 띄우려고 하는데 기대값이 얼마나 되나요?? 귀찮으시면 사이트라도 알려주세요 아무리 찾아도 모르겠어요 ㅜㅜ,True,True,"['에테모자', '에디에픽', '기대', '띄우', '귀찮', '사이트', '알리']",False
아이템,해방무기 제네플러스 코인 어떤거 할까요??,2026-08-13,539,0,"해방무기 상태가 지금 이런데 블큐,화에큐,추옵 중에 어떤 걸 하는 게 좋을까요?",4,해방무기 제네플러스 코인 어떤거 할까요??,"해방무기 상태가 지금 이런데 블큐,화에큐,추옵 중에 어떤 걸 하는 게 좋을까요?","해방무기 제네플러스 코인 어떤거 할까요?? 해방무기 상태가 지금 이런데 블큐,화에큐,추옵 중에 어떤 걸 하는 게 좋을까요?",True,True,"['해방', '무기', '제네', '플러스', '코인', '화에큐']",False
아이템,에테 18성 직작 vs 완작사기,2026-08-13,5022,0,"이번 챌섭으로 유입된 뉴비입니다.
도전자 템 대체를 위해 상하의 에테 레전 21퍼 18성을 준비하려고 하는데 잠재만 되있는 걸 사는게 나을까요?
아니면 스타포스까지 완작되있는 걸 사는게 나을까요?",14,에테 18성 직작 vs 완작사기,이번 챌섭으로 유입된 뉴비입니다. 도전자 템 대체를 위해 상하의 에테 레전 21퍼 18성을 준비하려고 하는데 잠재만 되있는 걸 사는게 나을까요? 아니면 스타포스까지 완작되있는 걸 사는게 나을까요?,에테 18성 직작 vs 완작사기 이번 챌섭으로 유입된 뉴비입니다. 도전자 템 대체를 위해 상하의 에테 레전 21퍼 18성을 준비하려고 하는데 잠재만 되있는 걸 사는게 나을까요? 아니면 스타포스까지 완작되있는 걸 사는게 나을까요?,True,True,"['에테', '직작', '완작사기', '챌섭', '유입', '뉴비', '도전자', '대체', '위하', '상하', '준비', '잠재', '스타포스', '완작되']",True
직업,본캐 추천 부탁드리겠습니다....,2026-08-13,430,0,"안녕하세여 챌섭 시즌2 유입으로 소소하게 메이플하고 있는 유저입니다... 아직 이적자는 못깼구여 ㅎㅎ
다름이 아니라 원래 렌 본캐로 즐기다가 이번에 레테를 본캐랑 비슷한 스펙으로까지 맞추면서 본캐를 뭐로 해야할지 고민이 좀 되네요. 둘다 애정이 가서 선택을 못하겠습니다. 주관적인 생각 말씀해주셔도 좋고 직업 티어로 말씀해주셔도 좋으니 많은 의견 부탁드리겠습니다!!",0,본캐 추천 부탁드리겠습니다...,안녕하세여 챌섭 시즌2 유입으로 소소하게 메이플하고 있는 유저입니다.. 아직 이적자는 못깼구여 ㅎㅎ 다름이 아니라 원래 렌 본캐로 즐기다가 이번에 레테를 본캐랑 비슷한 스펙으로까지 맞추면서 본캐를 뭐로 해야할지 고민이 좀 되네요. 둘다 애정이 가서 선택을 못하겠습니다. 주관적인 생각 말씀해주셔도 좋고 직업 티어로 말씀해주셔도 좋으니 많은 의견 부탁드리겠습니다!!,본캐 추천 부탁드리겠습니다... 안녕하세여 챌섭 시즌2 유입으로 소소하게 메이플하고 있는 유저입니다.. 아직 이적자는 못깼구여 ㅎㅎ 다름이 아니라 원래 렌 본캐로 즐기다가 이번에 레테를 본캐랑 비슷한 스펙으로까지 맞추면서 본캐를 뭐로 해야할지 고민이 좀 되네요. 둘다 애정이 가서 선택을 못하겠습니다. 주관적인 생각 말씀해주셔도 좋고 직업 티어로 말씀해주셔도 좋으니 많은 의견 부탁드리겠습니다!!,True,True,"['추천', '챌섭', '시즌2', '유입', '소소하', '유저', '이적', '다르', '본캐', '즐기', '레테', '애정', '선택', '주관', '말씀', '직업', '의견']",True
아이템,경험치 도핑 질문드립니다,2026-08-13,301,0,"추경(50%or70%), 3배or4배쿠폰, 익스골드, vip(경험치), 고농축or소경축비
이거 외에 또 먹어야되는 경험치 도핑있나요?",1,경험치 도핑 질문드립니다,"추경(50%or70%), 3배or4배쿠폰, 익스골드, vip(경험치), 고농축or소경축비 이거 외에 또 먹어야되는 경험치 도핑있나요?","경험치 도핑 질문드립니다 추경(50%or70%), 3배or4배쿠폰, 익스골드, vip(경험치), 고농축or소경축비 이거 외에 또 먹어야되는 경험치 도핑있나요?",True,True,"['경험치', '도핑', '추경', '쿠폰', '익스', '골드', '농축', '소경축비']",False
기타,형들 지금 링크캐 키울방법 없음?,2026-08-13,563,0,저번에 렌 챌섭때 궁성비 안쓰고 접어서 렌만있고 텅텅비어있는데 링크캐 키우려니까 메가버닝이나 테라버닝도 안보이고 30부터 키울만한 이벤 없음?,5,형들 지금 링크캐 키울방법 없음?,저번에 렌 챌섭때 궁성비 안쓰고 접어서 렌만있고 텅텅비어있는데 링크캐 키우려니까 메가버닝이나 테라버닝도 안보이고 30부터 키울만한 이벤 없음?,형들 지금 링크캐 키울방법 없음? 저번에 렌 챌섭때 궁성비 안쓰고 접어서 렌만있고 텅텅비어있는데 링크캐 키우려니까 메가버닝이나 테라버닝도 안보이고 30부터 키울만한 이벤 없음?,True,True,"['링크', '방법', '저번', '챌섭', '궁성', '메가버닝', '테라버닝', '보이', '이벤']",False
아이템,대적자의 큐브질문,2026-08-13,435,0,"무기에디유니크인데요
대적자의 큐브사용한면
스택해당됏요",1,대적자의 큐브질문,무기에디유니크인데요 대적자의 큐브사용한면 스택해당됏요,대적자의 큐브질문 무기에디유니크인데요 대적자의 큐브사용한면 스택해당됏요,True,True,"['대적', '큐브', '무기', '유니크', '적자', '스택', '해당']",False
기타,어빌리티 질문,2026-08-13,338,0,"직업은 아델입니다
승상님들 이거 그냥 킵하고 계속 써야하나여 아니면 서큘 20개 남겼는데 더 돌려야할까여",4,어빌리티 질문,직업은 아델입니다 승상님들 이거 그냥 킵하고 계속 써야하나여 아니면 서큘 20개 남겼는데 더 돌려야할까여,어빌리티 질문 직업은 아델입니다 승상님들 이거 그냥 킵하고 계속 써야하나여 아니면 서큘 20개 남겼는데 더 돌려야할까여,True,True,"['어빌리티', '직업', '아델', '승상', '서큘', '남기']",False
몬스터,제네플러스 보스 연모6인으로 패도되나여?,2026-08-13,1707,0,연모 6인으로 패도 코인 받나요?,3,제네플러스 보스 연모6인으로 패도되나여?,연모 6인으로 패도 코인 받나요?,제네플러스 보스 연모6인으로 패도되나여? 연모 6인으로 패도 코인 받나요?,True,True,"['플러스', '보스', '연모', '코인']",False
아이템,메린이 해방무기 윗잠 질문,2026-08-13,324,0,윗잠 돌리는게 나을까요? 제네 패스 플러스 사야하나 말아야하나 고민인데...,1,메린이 해방무기 윗잠 질문,윗잠 돌리는게 나을까요? 제네 패스 플러스 사야하나 말아야하나 고민인데..,메린이 해방무기 윗잠 질문 윗잠 돌리는게 나을까요? 제네 패스 플러스 사야하나 말아야하나 고민인데..,True,True,"['메린', '해방', '무기', '윗잠', '제네', '패스', '플러스']",True
아이템,보통 22성 도전자셋은 환산 몇만까지 끼나요?,2026-08-13,1395,0,"다음 챌섭이 괜찮게 나온다면 1000억 정도 투자해서 진심 본캐 하나 해보려고 하는데
무기는 당연히 제네 무기로 갈거고...
도전자셋끼고 1000억 투자니까 환산 7만정돈 가능할까요?
보통 도전자셋은 환산 몇까지 끼는지 궁금합니다.",3,보통 22성 도전자셋은 환산 몇만까지 끼나요?,다음 챌섭이 괜찮게 나온다면 100억 정도 투자해서 진심 본캐 하나 해보려고 하는데 무기는 당연히 제네 무기로 갈거고.. 도전자셋끼고 100억 투자니까 환산 7만정돈 가능할까요? 보통 도전자셋은 환산 몇까지 끼는지 궁금합니다.,보통 22성 도전자셋은 환산 몇만까지 끼나요? 다음 챌섭이 괜찮게 나온다면 100억 정도 투자해서 진심 본캐 하나 해보려고 하는데 무기는 당연히 제네 무기로 갈거고.. 도전자셋끼고 100억 투자니까 환산 7만정돈 가능할까요? 보통 도전자셋은 환산 몇까지 끼는지 궁금합니다.,True,True,"['도전자', '환산', '챌섭', '괜찮', '투자', '진심', '본캐', '무기', '궁금하']",False
기타,메린이 익스우 템세팅 질문,2026-08-13,501,0,"작년 렌 유입으로 현재까지 키워온 메린이입니다. 익스우 솔플을 목표로 진행하고 있는데, 여기서 어떻게 더 가야할지 고수분들 조언 듣고자 질문글 올립니다.
현재 노말 칼로스까지 잡고있고 노적자는 120퍼 정도 나오네요
여명 유닠 15퍼 템들인데 27퍼 18성으로 쫙 바꿔주려하고있고, 아케인도 27퍼 18성으로 신견망 해주려고합니다
이외에 스펙을 더 올릴 길이 있을까요? 많은 조언 부탁드려요 ㅠㅠ",4,메린이 익스우 템세팅 질문,"작년 렌 유입으로 현재까지 키워온 메린이입니다. 익스우 솔플을 목표로 진행하고 있는데, 여기서 어떻게 더 가야할지 고수분들 조언 듣고자 질문글 올립니다. 현재 노말 칼로스까지 잡고있고 노적자는 120퍼 정도 나오네요 여명 유닠 15퍼 템들인데 27퍼 18성으로 쫙 바꿔주려하고있고, 아케인도 27퍼 18성으로 신견망 해주려고합니다 이외에 스펙을 더 올릴 길이 있을까요? 많은 조언 부탁드려요 ㅠㅠ","메린이 익스우 템세팅 질문 작년 렌 유입으로 현재까지 키워온 메린이입니다. 익스우 솔플을 목표로 진행하고 있는데, 여기서 어떻게 더 가야할지 고수분들 조언 듣고자 질문글 올립니다. 현재 노말 칼로스까지 잡고있고 노적자는 120퍼 정도 나오네요 여명 유닠 15퍼 템들인데 27퍼 18성으로 쫙 바꿔주려하고있고, 아케인도 27퍼 18성으로 신견망 해주려고합니다 이외에 스펙을 더 올릴 길이 있을까요? 많은 조언 부탁드려요 ㅠㅠ",True,True,"['메린', '익스', '세팅', '작년', '유입', '현재', '메린이', '익스우', '솔플', '진행', '고수', '조언', '칼로스', '적자', '아케인', '신견망', '부탁드리']",True
기타,대적자 3페 연습모드 여는 방법,2026-08-13,1242,0,대적자 2페 클리어 했는데 3페 연습모드가 안열려요... 3페를 깨야 열리는거였나요? 그럼 굳이 연습모드의 의미가 있나 싶기도하고... 2페는 어느정도되서 3페 연습만하고 싶은데 2페부터 깨야하네요...,4,대적자 3페 연습모드 여는 방법,대적자 2페 클리어 했는데 3페 연습모드가 안열려요.. 3페를 깨야 열리는거였나요? 그럼 굳이 연습모드의 의미가 있나 싶기도하고.. 2페는 어느정도되서 3페 연습만하고 싶은데 2페부터 깨야하네요..,대적자 3페 연습모드 여는 방법 대적자 2페 클리어 했는데 3페 연습모드가 안열려요.. 3페를 깨야 열리는거였나요? 그럼 굳이 연습모드의 의미가 있나 싶기도하고.. 2페는 어느정도되서 3페 연습만하고 싶은데 2페부터 깨야하네요..,True,True,"['대적자', '3페', '연습', '모드', '방법', '적자', '클리어', '열리', '의미', '2페']",False
기타,깡통 200레벨에서 (노하버) 부스터,2026-08-13,451,0,100개주는거 다쓰면 레벨 몇정도 될수있나요? 본캐바꾸고싶은데 하버를 써버려서요,0,깡통 200레벨에서 (노하버) 부스터,100개주는거 다쓰면 레벨 몇정도 될수있나요? 본캐바꾸고싶은데 하버를 써버려서요,깡통 200레벨에서 (노하버) 부스터 100개주는거 다쓰면 레벨 몇정도 될수있나요? 본캐바꾸고싶은데 하버를 써버려서요,True,True,"['깡통', '레벨', '노하버', '부스', '하버']",False
아이템,제네무기 윗잠 아랫잠 뭐돌릴까요...,2026-08-13,510,0,"대적자코인으로 돌릴건데 블큐살까요 에디큐브살까요
고수형님들 ㅠㅠ",2,제네무기 윗잠 아랫잠 뭐돌릴까요...,대적자코인으로 돌릴건데 블큐살까요 에디큐브살까요 고수형님들 ㅠㅠ,제네무기 윗잠 아랫잠 뭐돌릴까요... 대적자코인으로 돌릴건데 블큐살까요 에디큐브살까요 고수형님들 ㅠㅠ,True,True,"['무기', '윗잠', '아랫', '대적', '코인', '블큐살까요', '에디큐브', '고수']",False
